id,username,content,sentiment
1663582659962863628,AraucariaArauc1,@Jacklingual @HistoryBoomer @Docstockk This is in the UK. Global warming denial isn't mainstream politically.,neutral
1663582551666229253,skiessoonie,No way for blaming sk5 cz of global warming like seriously I bought the album but on the other side I still use my old shirt &amp;not considered buying a new one as long as it still ok and covers my body.I also buy the food that is wrapped in banana leaf alias km jgn double standard,neutral
1663582480363048960,binghu_sh,That’s why they had to change global warming to climate change.,neutral
1663361863810420737,Risemelbourne,"Australia shivers through its Coldest May 𝙀𝙫𝙚𝙧....But whatever happened to Global Warming....👇
#ClimateScam #climatehoax ",negative
1663582406685913089,realdennyowen,"This time we're REALLY doomed!

Plants cause global warming now.

""Carbon dioxide released by plants ... is 10 to 11 times the emissions from human activities.""
#GlobalWarming 
#ClimateScam 
 ",negative
1663582343573954560,elwood,"@Carlso1 @seanonolennon Funny, I’d think that would mean global warming should be avoided.",neutral
1663582178150678529,CSA1776,@MatthewWielicki @Stephen39093351 No global warming for last 18 years. ,neutral
1663582042494230528,elwood,"@DeepStateSledge @seanonolennon They also fail to produce energy sometimes. And dams are an environmental disaster of their own. There is no perfect solution, but only one could’ve avoided global warming.",negative
1663581951100436481,yeosangelix,i thought i’ve seen it all on this app but this whole blaming skz for global warming thing changes everything,negative
1663581902593245185,TaxedAndAbused,"@janelynne @SenWhitehouse @SenateBudget California fires aren’t caused by “global warming” genius. It’s been hot every summer for thousands of years.

The problem is CA is run by #DemoKKKrats.

They don’t manage the forests, don’t hold utility companies accountable for fires they start and don’t control the homeless.",negative
1663581865360359427,Not_A_DoctorOk,"Oil companies knew above global warming before this. But yeh, hoax. Cool story bruv.",neutral
1663564671331487744,blueitserver,"@garethochse @ramalokot from time to time, i kept saying there is a reason why USA since 1991 formulated a plan to invade several countries and the global warming hoax was perpetrated, i was 20 in 1991, and i am dumb but even i figured it out, are you thinking the entire world does not know.",negative
1663581731926966272,klevanter,not a fan of global warming jokes cause we are indeed fucked and i do not find it funny to joke about ocean pollution.,negative
1663581692051718145,aquinasthegoat,Plants cause global warming now ,negative
1663581564033286144,XFlaviousX,"@CartoonsJpt Oh no, you're mistaken, that's caused by global warming. 😉",neutral
1663581373850845195,Richard00147493,"@Risemelbourne @Majeh19 Good old global warming, can't beat it...",neutral
1663581331329015809,elwood,"@JimmerFredett17 @seanonolennon Would’ve been nice if the environmental cultists hadn’t caused global warming by keeping fission off the table before we got to fusion. Plus, we already would’ve had an electrified economy waiting for fusion to step in and replace fission.",neutral
1663581108384956423,greyraven20,"global warming is a scam invented by the people off-shoring western industry to China for cheaper labor
- the street activists are theater kids who can't get TV work because they're white",negative
1663581063627567104,PinkSheepNews,"The capital of Canada’s eastern province of Nova Scotia has declared a state of emergency as an out-of-control wildfire raging near Halifax forced thousands of residents to evacuate and prompted the closure of schools.

#ClimateCrisis🌎#GlobalWarming🌍#ClimateAction",negative
1663580921583357953,Mujenkai,@ClimateWarrior7 @gauged_honor The issue with CO2 goes beyond global warming.,neutral
1663580865556000768,JonRodg97335205,"'Ya know why they call it ""Climate change""?  They needed a more general name because Al Gore's term ""Global Warming"" didn't pan out.🤣

France, Austria and Netherlands Call For More Rules for Private Jets ",negative
1663580743430455296,Smtapu1,"@LyleShelton The covid mandates were only a warm up.  It's their religion and the first commandment is 
"" Thou shalt not doubt the  unproven theory of catastrophic anthropogenic global warming ""
The same marxists who dismissed the lab leak theory demanded we all get the experimental gene jab.",negative
1663580576048087041,mattkwrites,"#converstory #obey
It’s only Spring but we have Summer temps.

Damn global warming! Might be time to appease the mighty Sun Gawd.

How does that work?

Human sacrifice, of course.

With a active volcano or what?

We have technology. We can shoot them into the Sun.

So, any volunteers?

YOU MUST DIE FOR THE SUN GAWD!

That won’t work. We’ll have to trick them.

Free trips to space. No training necessary.

Bingo!",negative
1663580393608445965,stargrazzer,"@StopCambo Nah!
 No surprise that @IPCC_CH doesn’t think there’s any emergency.
Some MediaOutlet's have recently adopted &amp; promoted TermsPhrases farstronger than more~neutral #ClimateChange &amp; #GlobalWarming, including #ClimateCrisis, #GlobalHeating, #ClimateEmergency.",neutral
1663580034957705217,factandrumor,"@MergerKatie @Crazy_Mama_G @TheRainBowNavy2 Exactly. Liberal values = American values. Ron DeSantis, Sean Hannity, Alex Jones, Conservative values = Trump's America, slavery, fascism, intolerance, racism, anti-education, anti-equality, anti-nature, pro-pollution, pro-#climatechange, pro-#globalwarming. #DemVoice1",negative
1663580013596114945,jh336405,"@ChrisJa69638065 @JunkScience Not true. You can't personally make observations about Global warming based on where you personally live. 

That's what satellites and global temperature monitoring stations are for.",neutral
1663579969904050187,canoepickles,"@TomElijahtc @25_cycle @ThomasEWoods @WalkerBragman Lol you think global warming is a hoax, your opinion can safely be ignored",negative
1663579907513778176,weareyellowdot,El Niño is about to kick global warming into a dangerous new phase. Our government is too bought by big oil and banks to declare a proper emergency. ,negative
1663579805953191936,rfieldsster,"Yet more evidence that ""global warming"" is a fear tactic designed to put you under the control of the fear-mongers.",negative
1663360897773912065,JunkScience,"New study wrecks 'doomsday glacier ' narrative in West Antarctica:

Today’s ice 8 times thicker than last 8,000 years.
 
 ",negative
1663579620900208643,RobBaron10,"@latimeralder And yet:  Also, you show astonishing ignorance in the way global warming causes excess deaths. It is not mainly through direct overheating but the environmental effects caused by rising temperatures (e.g. flooding, fires, desertification, famine etc etc).",negative
1663579443238170625,plasticollector,"Rising temperatures, melting ice, and vanishing species—global warming is real, and it's time to take action! 🌍💚 

Let's come together to protect our planet and create a sustainable future for generations to come. 

#followformore #plasticcollectors #plastic #plasticfree ",positive
1663579378369040385,oraon_H,"""Uncovered farmland fuels global warming and cloudbursts. We must adopt cover crops, trees, and permanent green cover to tackle climate change and extreme weather. Let's cultivate sustainably for a safer future! 🌱🌍 #ClimateAction #GreenAgriculture #SaveSoil",neutral
1663139450300559360,SadhguruJV,"Ploughed and bare agricultural land is a major cause of global warming and cloudbursts. Cover crops, tree-based agriculture and other forms of permanent green cover are vital to prevent climate change and extreme weather. -Sg #SaveSoilMovement @UNCCD @FAO @WFP @cpsavesoil",neutral
1663579364544446465,DetNarrative,"Need some extra time to work on your short film after the long weekend? The deadline for Radical Remedies: Life &amp; Land has been extended to June 5th!!

#TEDCountdown #DetroitFilmmakers #BIPOCFilmmakers #DetroitBIPOC #GlobalWarming #DetroitHealing #Hope #EnvironmentalJustice #DNA ",neutral
1663579107899367424,brokencandy9,"@brooklynbroke That was the first time IN MY WHOLE LIFE I was disappointed in her for staying stubborn when it comes to such a crucial matter as global warming. I love and admire her a lot, but I'll never support this attitude",negative
